FastaHeader	CAI
NM_004206.3	0.25347968828868034
NM_001202403.1	0.4959197027750302
NM_006066.3	0.32943296810883727
NM_001123.3	0.179534555321465
NM_002574.3	0.23410981135429101
NM_001040436.2	0.23901938885014054
NM_006624.5	0.2508551745660245
NM_003341.4	0.22932226877618614
NM_001202485.1	0.12027561525483904
NM_003344.3	0.21721543363473397
NM_001202558.1	0.31379034206557643
NM_053046.3	0.40184763463767237
NM_024747.5	0.36282990261319825
NM_001203260.1	0.25921588786947436
NM_001204062.1	0.17017619173321635
NM_145165.3	0.21280657548962373
NM_001202547.2	0.23491754592781847
NM_004788.3	0.22221324192950598
NM_001204180.1	0.19404486419563186
NM_003135.2	0.1547937854025476
NM_080678.2	0.17262978203320864
NM_006247.3	0.47560120000724804
NM_015436.3	0.15490361292114863
NM_001167.3	0.14450201988117894
NM_000123.3	0.1774103247159894
NM_001204425.1	0.16784624203342693
NM_004748.4	0.14108752721496473
NM_007276.4	0.14150876504279192
NM_001201459.1	0.38856125255695845
NM_001204848.1	0.2424564965371343
NM_024041.3	0.24046475858501964
NM_005648.3	0.17310434943293007
NM_001204890.1	0.22691517023059551
NM_001079559.2	0.31226374594281264
NM_014741.4	0.23891843153053094
NM_015415.3	0.19230553786248006
NM_001206491.1	0.37862923039984264
NM_015972.3	0.2126282751004941
NM_133476.4	0.3610126566554537
NM_001012985.2	0.18938414633767572
NM_001206682.1	0.19521478148155813
NM_014050.3	0.1439830228555861
NM_002733.4	0.25387603179774376
NM_016143.4	0.3022090511781297
NM_138704.3	0.4212349874566393
NM_002757.3	0.1782204016966649
NM_006388.3	0.42538160297226346
NM_006024.6	0.14484459714628747
NM_002710.3	0.1671591712434915
NM_031372.3	0.2008790801152619
NM_014771.3	0.4182845582573649
NM_014670.3	0.16066869824451432
NM_033318.4	0.26163894027752693
NM_152652.2	0.36371880029596404
NM_001031713.3	0.2570211067772717
NM_001973.3	0.21962472155795532
NM_001242393.1	0.32654441714898325
NM_144574.3	0.25458005105234044
NM_181504.3	0.1601583358057127
NM_032325.3	0.34650201239382084
NM_015037.3	0.3499364730952404
NM_020679.3	0.424403818507877
NM_016100.4	0.18375469424318677
NM_004834.4	0.22342317557665708
NM_033386.3	0.45718962088522147
NM_018993.3	0.3799600902197572
NM_004902.3	0.14458945936983636
NM_139126.3	0.15595156957049594
NM_006221.3	0.5971064488541742
NM_015911.3	0.3692479218926932
NM_017702.3	0.4860863528076411
NM_012241.4	0.2638910877522055
NM_012305.3	0.410875919181399
NM_007152.4	0.19580186405893776
NM_030963.3	0.13656866638057333
NM_012402.3	0.35256522972335325
NM_018210.3	0.27429379614240723
NM_021188.2	0.193794477675638
NM_014678.4	0.41698592122079803
NM_023075.5	0.2633007180576863
NM_022075.4	0.35789802803101733
NM_004759.4	0.43791271441240415
NM_182476.2	0.25954605281507215
NM_007108.3	0.501792257958415
NM_016628.4	0.14689457235922276
NM_016620.3	0.12353841955834909
NM_012416.3	0.1390855092713244
NM_001039476.2	0.47602628594968616
NM_015517.4	0.3688100454970036
NM_016118.4	0.19047297904243907
NM_001243399.1	0.1490108158419814
NM_001829.3	0.16387611908865246
NM_001243650.1	0.3924631801602445
NM_003409.4	0.22357388643736606
NM_024033.3	0.3338775912761264
NM_016022.3	0.30474245060214517
NM_001243777.1	0.1420334884521291
NM_014311.2	0.38391621548443666
NM_003288.3	0.3416396878209694
NM_007367.3	0.36579163702494033
NM_003164.4	0.3818323883573671
NM_004697.4	0.22489934621428825
NM_003626.3	0.21218117811206014
NM_006458.3	0.39877347061509916
NM_003689.3	0.49440804165493035
NM_005778.3	0.24338057863915405
NM_014820.4	0.1824190765463591
NM_032632.4	0.13659023824337418
NM_004583.3	0.36998593473137315
NM_004783.3	0.4619977442785994
NM_015356.4	0.5010822057969916
NM_012321.4	0.527471821810756
NM_015510.4	0.3600471304461229
NM_017528.4	0.3393784122389124
NM_006058.4	0.4150328276488294
NM_003796.3	0.15988507722792583
NM_004182.3	0.3219927575534707
NM_001198798.2	0.19512699626293845
NM_001252678.1	0.2611473192582996
NM_005206.4	0.3169501349668147
NM_004393.5	0.3703476948448863
NM_006923.3	0.2817610266819375
NM_001035235.3	0.3014755046882986
NM_198318.4	0.630740807368197
NM_014263.3	0.12917229178481607
NM_025076.4	0.28401227388372785
NM_032015.4	0.3739993480428133
NM_006294.4	0.18520185774225792
NM_199077.2	0.5515256038897965
NM_001254755.1	0.35652753292910777
NM_015700.3	0.15717694766790646
NM_019056.6	0.35442729616583685
NM_006219.2	0.15558449519489065
NM_001834.3	0.4776878421224341
NM_004998.3	0.284095485520555
NM_019026.4	0.22659070348568847
NM_001256167.1	0.20901547755048863
NM_182919.3	0.43418727744554503
NM_001256197.1	0.3738135977663477
NM_138361.5	0.3989130888963043
NM_003347.3	0.24964553017922816
NM_024834.3	0.1820921300151841
NM_006860.4	0.3503222331207337
NM_014268.3	0.21798124605806307
NM_021252.4	0.15018757967748894
NM_052940.4	0.2550939786883756
NM_001256425.1	0.2241626467261429
NM_017871.5	0.5867486605432692
NM_004487.4	0.1531002629816108
NM_006659.3	0.4792177224382042
NM_014672.3	0.16759132792893613
NM_001256686.1	0.2020003723254142
NM_014885.4	0.14093793973940924
NM_017814.2	0.5008935463438721
NM_025126.3	0.23481613788551342
NM_015913.3	0.2123398729123799
NM_006230.3	0.4328680086789429
NM_144778.3	0.20558408918117416
NM_024661.4	0.30709546710129143
NM_001257069.1	0.1720251394988343
NM_030808.4	0.1461491347540703
NM_005229.4	0.3906319233993507
NM_019082.3	0.30741258985909536
NM_004892.5	0.20857719187773222
NM_016489.12	0.12250988417374793
NM_001728.3	0.5953048556213336
NM_016106.3	0.12403589942793941
NM_007245.3	0.3282216658662823
NM_021988.5	0.15126154083073415
NM_001780.5	0.34374663250871706
NM_024039.2	0.19303639235363834
NM_080666.3	0.12992763297540433
NM_006170.3	0.31953728038204393
NM_004581.5	0.41739637988551576
NM_000155.3	0.3586125849525408
NM_001258388.1	0.17184297474211657
NM_032850.4	0.32831784515020035
NM_005901.5	0.15992045406983857
NM_032807.4	0.30548429787016107
NM_152295.4	0.19018513757809546
NM_018224.3	0.28415853096934934
NM_005831.4	0.26458412182316043
NM_003973.4	0.23813815760906695
NM_003487.3	0.18666638908214278
NM_004592.3	0.30430588868698927
NM_006400.4	0.2736935620327942
NM_020365.4	0.2088064461737899
NM_003330.3	0.18082739985188565
NM_001923.4	0.32447511995237033
NM_002434.3	0.419354933537122
NM_006754.3	0.18913520073601808
NM_004674.4	0.22304149920668737
NM_004899.4	0.21761849918716544
NM_025115.3	0.21730502765841836
NM_030914.3	0.3712289308481175
NM_174894.2	0.6328143907541695
NM_014260.3	0.2816704447814541
NM_006414.4	0.19392335292236157
NM_007042.4	0.15791385032885022
NM_015454.2	0.14084113749585053
NM_005789.3	0.23195614675025575
NM_006296.6	0.14343514432533666
NM_001227.4	0.2875764341092222
NM_005008.3	0.37661447274067594
NM_001166.4	0.15017419237488197
NM_005134.3	0.17476294548399948
NM_015017.4	0.13278696502472376
NM_198217.2	0.6484987506393856
NM_017749.3	0.31367359083298274
NM_012437.5	0.27067367262632763
NM_018309.4	0.15322069399755953
NM_031210.5	0.15051968301747232
NM_198401.3	0.19626078089321508
NM_018848.3	0.14413788422732038
NM_021976.4	0.3335993763729361
NM_024705.2	0.293438798079755
NM_014784.3	0.33537381453079934
NM_007014.4	0.3878381915730891
NM_005022.3	0.3956655425344385
NM_006503.3	0.42399899351114356
NM_005643.3	0.23382949411417084
NM_003188.3	0.17656738875258798
NM_021818.3	0.1616090574597182
NM_017610.7	0.15914386137866623
NM_004906.4	0.193859779432435
NM_004384.4	0.1324468844493031
NM_004099.5	0.2304444510693155
NM_001244584.2	0.1762444653962692
NM_138334.3	0.5883195994089006
NM_014166.3	0.1499785646695716
NM_001270680.1	0.1637096460486731
NM_015367.3	0.23697037282485472
NM_001270768.1	0.3754861905246411
NM_022756.5	0.281902663407647
NM_001270977.1	0.21646479799649737
NM_006002.4	0.14271754003589862
NM_004986.3	0.13119412857997487
NM_005997.2	0.24945705751234798
NM_014281.4	0.48078732031041366
NM_002382.4	0.3346037619189933
NM_017518.7	0.47008174677930237
NM_001271420.1	0.17977945472810278
NM_001271573.1	0.237498185194667
NM_004800.2	0.18317430106363003
NM_014341.2	0.41942748776982225
NM_001271643.1	0.14206654185852635
NM_005444.2	0.1927186379777887
NM_001271675.1	0.18421421217400274
NM_025198.4	0.12020642782007462
NM_030793.4	0.18110198795171428
NM_001892.5	0.20757936892814194
NM_001068.3	0.14280818447831536
NM_003664.4	0.1516861672179286
NM_020156.4	0.1321837264197351
NM_003668.3	0.2551976731295784
NM_014814.2	0.20004346200691436
NM_002161.5	0.19640985895249127
NM_032344.3	0.43135838237763396
NM_001440.3	0.41444967067945804
NM_016625.3	0.1415631682074308
NM_001271840.1	0.19345949214814132
NM_005340.6	0.19643761662753823
NM_015511.4	0.4482605619590402
NM_024666.4	0.1735721538043697
NM_014437.4	0.3927028527927213
NM_025209.3	0.16444081381387834
NM_004578.3	0.16692780035808577
NM_001272049.1	0.4439702689107888
NM_033296.2	0.6359447630921375
NM_052877.4	0.2697137199966553
NM_015023.4	0.40729862136368106
NM_003925.2	0.16301295866080023
NM_002734.4	0.1980448977068967
NM_001276293.1	0.3591962038871558
NM_013326.4	0.23125604017518436
NM_207005.2	0.29093023868314316
NM_018114.5	0.3439088550100735
NM_006874.3	0.15817201645510237
NM_014325.3	0.2633044959827066
NM_001521.3	0.2458742328530101
NM_004793.3	0.5499924269639176
NM_001001.4	0.3126364042386649
NM_020194.5	0.14473750902342256
NM_170753.3	0.14771612762244413
NM_144716.5	0.38916493138837294
NM_003403.4	0.4005353165965517
NM_023929.4	0.21192454540539463
NM_005731.3	0.27400055992800976
NM_032237.4	0.3234715056984935
NM_032375.5	0.475184937928895
NM_006352.4	0.35176255358904873
NM_015127.4	0.17361669984233236
NM_016082.4	0.259552090038137
NM_015926.5	0.4238520152895498
NM_005124.3	0.1591063847206846
NM_197977.2	0.16301110521935896
NM_014254.2	0.17125992214208974
NM_006007.3	0.18272075088086057
NM_017715.3	0.2614565824133462
NM_006354.3	0.43174310731021504
NM_019887.5	0.20253830087369834
NM_016638.3	0.39033142666474036
NM_018446.3	0.17620966476512467
NM_003838.4	0.12944254194568142
NM_014923.4	0.15257223696497907
NM_005690.4	0.13832201394690563
NM_152713.4	0.25576888505206974
NM_032102.3	0.45790161487505143
NM_002750.3	0.1635989324136072
NM_018639.4	0.3095410784037457
NM_020774.3	0.16382846105553361
NM_003340.6	0.1557995879982243
NM_006859.3	0.13920762465048023
NM_005916.4	0.3435588860791825
NM_032195.2	0.17766037599130546
NM_014835.3	0.3775899689212921
NM_002883.3	0.4231022601301974
NM_016652.5	0.21169157945647066
NM_002882.3	0.33993469097652707
NM_003404.4	0.23845862629780776
NM_007372.3	0.2136606033879732
NM_016324.3	0.29480736735909835
NM_022488.4	0.16221498963962988
NM_012160.4	0.16046306395365106
NM_002876.3	0.18035006489095312
NM_016224.4	0.2316405387094367
NM_031899.3	0.39115864680780865
NM_014596.5	0.35728481681166124
NM_002914.4	0.3531831906314462
NM_005692.4	0.316359514166744
NM_005105.4	0.23971630473822092
NM_012482.4	0.1992307056456885
NM_001518.4	0.1794038881981
NM_172020.4	0.332900595160731
NM_018044.4	0.39849819085288185
NM_021940.4	0.2143860176852714
NM_006306.3	0.3554400580981073
NM_002634.3	0.33208646065421077
NM_018955.3	0.4796850737769738
NM_019886.3	0.5482693203169066
NM_001113434.4	0.2621647039464469
NM_022717.3	0.2759012785155692
NM_016226.4	0.18230557471304845
NM_005834.4	0.40738926643511275
NM_001145073.2	0.2480098879952176
NM_002791.2	0.166648244156779
NM_001012989.2	0.1778531839235085
NM_021806.3	0.5172074541942651
NM_015219.4	0.5012063785402753
NM_024075.4	0.4331706402423719
NM_018959.3	0.33611416182393095
NM_014154.4	0.16716355141121872
NM_024328.5	0.3211915453017125
NM_001320.6	0.3711373600779516
NM_033224.4	0.5443716452970273
NM_014426.3	0.20025752985510617
NM_024325.5	0.2386413900644383
NM_006014.4	0.36309226669720457
NM_178124.5	0.2700162373980202
NM_016056.3	0.17320228650651578
NM_021242.5	0.5256228029184697
NM_024077.4	0.20793931315516287
NM_022826.3	0.1189721558919982
NM_003416.3	0.24890205153303094
NM_020463.3	0.14490765876340803
NM_014751.5	0.3259148155930595
NM_016576.4	0.2836899131824979
NM_016407.4	0.2636118241536475
NM_016127.5	0.22066082614267774
NM_005466.3	0.16698280761120848
NM_004238.2	0.15481835748477454
NM_012399.4	0.19804734564388565
NM_174917.4	0.4381884570135953
NM_138807.3	0.2340331903307839
NM_152449.3	0.27079873345735195
NM_004741.4	0.2890033752005651
NM_017810.3	0.2575693962152116
NM_016404.2	0.4301755853913538
NM_016090.3	0.16526930560175138
NM_021932.5	0.42802517231643383
NM_014892.4	0.13644508245653744
NM_014655.3	0.3746651002490955
NM_020662.3	0.17203633973230162
NM_032448.2	0.20066954234606846
NM_030969.4	0.19927239321686938
NM_001110503.2	0.1883710224862149
NM_018179.4	0.14842360297543336
NM_020901.3	0.40864822135540646
NM_020185.4	0.33507838131024237
NM_031922.4	0.15118132343726495
NM_015942.4	0.15956204352664521
NM_014064.3	0.508855786449521
NM_198273.2	0.11094797571198897
NM_130809.4	0.1669318533063087
NM_005354.5	0.6024426867464652
NM_013443.4	0.49443274441904295
NM_001634.5	0.19959867574871085
NM_014171.5	0.1743397885082781
NM_014172.5	0.5081141152172722
NM_014447.3	0.14022835407949796
NM_022484.5	0.13273647592349644
NM_182529.3	0.10593615011088318
NM_022758.5	0.2924897728077212
NM_015115.3	0.15678495415396637
NM_198044.2	0.35081478151202866
NM_016456.4	0.42075351804722316
NM_017661.3	0.13720248432745705
NM_000671.4	0.18947466808062252
NM_015083.2	0.21616754154940168
NM_018469.4	0.24827123434982123
NM_007041.3	0.206155096703119
NM_022167.3	0.4879354790733748
NM_018307.4	0.1510978428014297
NM_175063.5	0.4866490468180989
NM_014453.3	0.37382864288811446
NM_144987.3	0.36760191425165173
NM_004957.5	0.48010575665336047
NM_001115007.2	0.16267011832650013
NM_001469.4	0.27475958489492996
NM_017733.4	0.2499485481740952
NM_138343.3	0.37552429150805705
NM_144568.3	0.2771874721505117
NM_052849.3	0.23966042685177671
NM_002813.6	0.46076749298769215
NM_001913.4	0.37743372574205347
NM_002797.4	0.2968170265324992
NM_002085.4	0.5730284288059604
NM_004716.3	0.3817046743686549
NM_001675.4	0.29159202879792345
NM_001077664.2	0.35920726646465295
NM_000904.4	0.2986334942803325
NM_014754.2	0.28604486860920614
NM_016319.3	0.3402100606080048
NM_001164468.3	0.1924263996352279
NM_016306.5	0.19931367952105533
NM_032557.6	0.16585299555081415
NM_003119.3	0.4023140502013609
NM_016310.4	0.3944827430648319
NM_003453.4	0.14904356692048326
NM_003224.5	0.5089555533271908
NM_024316.2	0.3799500084660122
NM_003337.3	0.14844911827638552
NM_032833.4	0.20335969570047135
NM_018452.5	0.19173024966028157
NM_183006.3	0.40896566241060583
NM_002884.3	0.1701692251458654
NM_003703.2	0.28715557608499415
NM_001125.3	0.27973771877773596
NM_006153.5	0.15128403754762265
NM_015093.5	0.15647885855368684
NM_015274.2	0.4719760914183174
NM_001080517.2	0.1972708184950709
NM_001099670.2	0.13709297472230353
NM_178862.2	0.17374821987685835
NM_005882.4	0.5587975202025631
NM_032927.3	0.1771331085013335
NM_015635.3	0.17064831859138044
NM_015449.3	0.2667350029816062
NM_004152.3	0.3917950839136504
NM_052965.3	0.20267360679426444
NM_032868.5	0.5336500227992058
NM_014829.3	0.1612552137607237
NM_018045.7	0.3482084743314683
NM_176880.5	0.3704438958232193
NM_013234.3	0.4303986578927282
NM_006625.5	0.18450886375002762
NM_018427.4	0.1922644030119161
NM_004069.4	0.49640254225262176
NM_014301.4	0.21036839402122184
NM_017901.5	0.4891070387176734
NM_007275.2	0.4385285555296792
NM_002537.3	0.275983967343999
NM_020442.5	0.34986755975585526
NM_015878.5	0.15961305293807573
NM_024066.2	0.2858492093538168
NM_015955.3	0.17311470040366156
NM_001356.4	0.17196395451292404
NM_001087.4	0.3601496452741999
NM_004941.2	0.2818027786435872
NM_001749.3	0.3920740551997125
NM_032374.4	0.22236683995940432
NM_001080510.4	0.16272905503717366
NM_020424.4	0.19004696186161918
NM_005485.5	0.47500939777478457
NM_002376.6	0.17754149235439892
NM_006396.2	0.39377195939314014
NM_017850.2	0.3092145022477156
NM_032704.4	0.3432259471057926
NM_018425.3	0.36784238468402936
NM_024511.6	0.11022879336681375
NM_016331.2	0.1426334910683848
NM_003902.4	0.14163478741949115
NM_015914.6	0.29066981353187604
NM_002685.3	0.2595874244125865
NM_014657.2	0.21504051060707144
NM_005687.4	0.16501617714177164
NM_018028.3	0.4365704761867215
NM_003372.6	0.19740047155989573
NM_005312.3	0.38408355806518213
NM_032309.3	0.45146532985902843
NM_004040.3	0.6898328102277701
NM_017908.3	0.43833243605053945
NM_031219.3	0.39307391321858554
NM_018200.3	0.22982214880745616
NM_175876.4	0.3035390927703662
NM_080670.3	0.3551660458111382
NM_019008.5	0.3621691391597248
NM_015125.4	0.4127082469632575
NM_025140.2	0.4277784206122741
NM_030790.4	0.160179178089356
NM_032856.3	0.2406764243525966
NM_004872.4	0.1797712066884334
NM_017432.4	0.5609469916300802
NM_017917.3	0.1380126389019595
NM_016077.4	0.1796072061569109
NM_030648.3	0.25248609001891137
NM_003828.3	0.21311818395508858
NM_018093.3	0.31594884038519483
NM_017665.3	0.16696172330689354
NM_020307.3	0.17973004378590623
NM_205767.2	0.5641225526539922
NM_007107.4	0.23897117220032515
NM_001008727.3	0.15227355728258407
NM_006594.4	0.206510593574781
NM_022730.3	0.3098776607289803
NM_005793.4	0.3048101791109538
NM_012433.3	0.14436842831961497
NM_014444.4	0.23483596425033731
NM_015723.4	0.12128364299872721
NM_003134.5	0.2852946710456705
NM_003366.3	0.16786292197425287
NM_212550.4	0.5070221148123917
NM_012388.3	0.15665343136636226
NM_005017.3	0.2809534773928696
NM_004836.6	0.18340764101537899
NM_003766.4	0.3152109570809025
NM_005650.3	0.23476066298846912
NM_133444.2	0.38951180777989197
NM_001143960.2	0.15297058539077946
NM_018559.3	0.15536860717683992
NM_032792.3	0.39418689067408336
NM_003859.2	0.14614886070413574
NM_000308.3	0.43324097436907344
NM_024845.3	0.3323634471786806
NM_007241.3	0.3465912365069317
NM_006321.3	0.29364927275670566
NM_001029863.2	0.47440108593829783
NM_032217.4	0.1545763535104585
NM_144723.2	0.32039409549623393
NM_000973.4	0.43563755157046496
NM_017988.5	0.13511714829671836
NM_016173.4	0.36423319329215476
NM_018049.2	0.6040328313769537
NM_001191.3	0.38350131217047134
NM_003073.4	0.4575051407181419
NM_002947.4	0.20911248259494516
NM_004508.3	0.17037591725963336
NM_006511.2	0.1348750037047077
NM_016391.7	0.34523757251921106
NM_016014.3	0.14624698202943612
NM_016093.3	0.32237037558358145
NM_174907.3	0.1541532901114669
NM_006323.4	0.14418119029541016
NM_003776.3	0.27568223257566327
NM_002140.4	0.17551871014732756
NM_145206.3	0.2265219288646022
NM_001008395.3	0.40161514823111377
NM_198486.3	0.23071973496737963
NM_001160305.2	0.33883872812585963
NM_016046.4	0.2901062166134568
NM_016146.5	0.3039107717749403
NM_016209.4	0.5425574193720227
NM_016506.6	0.30238314347221956
NM_001861.4	0.39752752562580657
NM_000520.5	0.30790584058661974
NM_006567.4	0.32083329942366917
NM_022334.4	0.15340194711507846
NM_004602.3	0.24265175710762424
NM_003757.3	0.3642741933322433
NM_005587.3	0.21889355366694702
NM_014827.5	0.1814364155852895
NM_000995.4	0.1773833886543429
NM_005748.5	0.2416472882207065
NM_000970.4	0.24653081859790166
NM_024818.4	0.15222374916316625
NM_015938.4	0.15962146223562607
NM_012095.5	0.1700366244944803
NM_033416.2	0.45319586236004195
NM_015528.2	0.2835770855090539
NM_024031.3	0.3407726314820954
NM_017730.3	0.2955365849184984
NM_014941.3	0.3391291167685566
NM_018386.4	0.2656840057242098
NM_004330.3	0.16619910824175693
NM_025147.4	0.12692622154869337
NM_016166.2	0.15945764833439985
NM_133491.4	0.2946302301369829
NM_001039613.2	0.2156844573881609
NM_006704.4	0.14763976631159367
NM_005848.4	0.13579102393931852
NM_005174.3	0.20131357648003262
NM_005336.5	0.3178052654161833
NM_003666.3	0.11895472266660564
NM_004376.6	0.22792414284261725
NM_003333.4	0.40729490757404124
NM_001193285.2	0.5807369474582659
NM_004127.5	0.5684527678471637
NM_005001.4	0.42732331639458926
NM_004287.4	0.3159310942693392
NM_004597.6	0.5441765268153271
NM_032574.3	0.15964898800116975
NM_007040.5	0.3739310784390761
NM_006044.3	0.3372338359474696
NM_016016.3	0.47149908273817637
NM_024819.6	0.5202565811148807
NM_004375.4	0.21356644514600792
NM_031466.7	0.37214373391649996
NM_152516.3	0.2875931959564627
NM_032810.3	0.144220935554118
NM_152906.6	0.4487167323184113
NM_001017927.3	0.16487792689404784
NM_001247.4	0.353828476265101
NM_015491.2	0.15357385469650958
NM_019095.5	0.19793557114505414
NM_018447.3	0.25357857838369524
NM_006462.5	0.554562587174572
NM_007130.3	0.2038432121106174
NM_018301.4	0.18698723284012478
NM_031483.6	0.15127760739436213
NM_024960.5	0.17502326734358814
NM_018622.6	0.1839645254050623
NM_002111.8	0.2686843488972889
NM_001199823.2	0.25544162063292997
NM_000060.4	0.27868230232752383
NM_001174108.2	0.15908707085140633
NM_004317.3	0.5343759275563262
NM_032285.3	0.4539214594155387
NM_017510.5	0.4470693320044547
NM_020786.3	0.31259022659379176
NM_016376.4	0.3103281734301298
NM_014925.4	0.2884076126017995
NM_032356.5	0.34570891965966244
NM_145280.6	0.20082238010370831
NM_003903.4	0.16821061762197073
NM_025029.4	0.5365765034028488
NM_001008910.3	0.3381735757477031
NM_014044.6	0.1793916176907116
NM_032809.3	0.494301667004165
NM_002834.4	0.20456126637621141
NM_003291.3	0.14438078071342259
NM_015070.5	0.15332882398785547
NM_016058.3	0.11474486153000166
NM_022374.4	0.14761363233726213
NM_173463.5	0.2699689443835055
NM_003432.3	0.16284902870318846
NM_133370.3	0.1519396197192778
NM_002651.3	0.3468111906122359
NM_015652.3	0.20453056160096222
NM_138352.2	0.4527094910778613
NM_016218.3	0.13048801408868965
NM_018034.3	0.1859001036510156
NM_001002913.2	0.4453996217334582
NM_001383.4	0.4176157662922869
NM_178517.4	0.12827205942217523
NM_006232.4	0.24527879743874756
NM_017883.5	0.4529236746703299
NM_015339.4	0.1826502569393999
NM_001242713.2	0.24222364928132972
NM_031490.4	0.19980312124215763
NM_019896.3	0.24615524457234816
NM_018188.4	0.49904560537035464
NM_032276.4	0.17431734289609796
NM_145693.3	0.28838979758507505
NM_016442.4	0.20491232299115414
NM_001017395.4	0.2712550185390413
NM_173797.4	0.12938989023533906
NM_052927.3	0.22581175686984564
NM_178454.5	0.1417244343705809
NM_022347.4	0.13590562671431397
NM_004627.5	0.2711482106881818
NM_032138.6	0.28186188746036983
NM_004768.4	0.16626317605510127
NM_015984.4	0.13107939349111813
NM_173607.4	0.19840138688599257
NM_024515.5	0.3203401324354186
NM_019023.3	0.41006532748475927
NM_022916.5	0.22668221018637685
NM_022037.3	0.1659003632453574
NM_173659.4	0.3292574362090684
NM_017722.4	0.4006268749633054
NM_013396.5	0.13121483502772574
NM_015317.3	0.13970476068201432
NM_024311.4	0.19467451593196844
NM_001136053.3	0.511076277232356
NM_025180.4	0.15310179863986373
NM_024107.3	0.32116364779277345
NM_144606.6	0.46148717988372134
NM_017653.4	0.171920510094065
NM_198527.4	0.45678566760923706
NM_001085481.2	0.26070240004997774
NM_002936.5	0.237194643995409
NM_006977.4	0.19749286667355365
NM_006463.5	0.2412050076610913
NM_018835.3	0.15103855180163
NM_017892.4	0.1473270956622661
NM_003804.5	0.25784307283420504
NM_003589.3	0.2461224234773358
NM_001042414.3	0.21855866651956818
NM_018656.3	0.2571510594633318
NM_003938.7	0.5229089974094913
NM_015697.8	0.21352991697944623
NM_005176.6	0.30809957936348087
NM_016500.4	0.20286510098263905
NM_017660.4	0.40504615228427354
NM_015676.2	0.1961078691509433
NM_005476.6	0.20808948224992224
NM_005827.3	0.31111430438844306
NM_002490.5	0.33342491922890594
NM_003684.6	0.3184129605031357
NM_178508.5	0.48343355061528603
NM_005036.5	0.29147351627501106
NM_003743.5	0.18606461236356353
NM_001498.4	0.21300363393624908
NM_000996.4	0.2231107094760037
NM_000988.5	0.35246836722848995
NM_000975.5	0.3051446835091169
NM_178812.4	0.21348822550889357
NM_017875.4	0.24562498465153382
NM_002035.4	0.24032789458873513
NM_000178.4	0.34791144193224355
NM_000175.5	0.46166076873951045
NM_004299.6	0.15726995318914885
NM_006947.4	0.1703523445663188
NM_001273.4	0.29051923155858034
NM_006432.4	0.3057620279904319
NM_001893.5	0.4378907707061348
NM_012461.3	0.2805294967559709
NM_006302.3	0.3255226928062631
NM_032492.4	0.3803323638176703
NM_000097.7	0.3010603609772858
NM_007242.6	0.3062327606413362
NM_020191.3	0.17283966216061716
NM_173552.4	0.32733690019711603
NM_015420.7	0.15063244637061587
NM_018299.5	0.1414192290981972
NM_018216.3	0.47194296498785004
NM_138333.5	0.30783347781508097
NM_002412.5	0.33165026322520597
NM_017626.5	0.4080516899783889
NM_153450.3	0.35415102706262047
NM_021117.4	0.40836314104005855
NM_080605.4	0.7059878562167896
NM_001008388.5	0.16312999584418764
NM_004423.4	0.4511327748978214
NM_018122.5	0.17880629316785385
NM_000190.4	0.32700236981719455
NM_020314.6	0.27953875777509646
NM_003350.3	0.13062033444942442
NM_015043.4	0.5219721004455522
NM_145267.3	0.16406849995049422
NM_004893.3	0.33217219008562093
NM_000374.5	0.3052482641112604
NM_000140.4	0.2667769078048348
NM_007266.4	0.2113289715612344
NM_003907.3	0.2805140068660488
NM_198976.3	0.32250429263105507
NM_014519.4	0.2281545043233285
NM_152320.3	0.27118480893155616
NM_000462.5	0.15131046948433935
NM_007121.6	0.5015839409334018
NM_017592.3	0.3596287239164988
NM_016308.3	0.22008103547165225
NM_014740.4	0.3032512153900493
NM_004486.5	0.34673707525116537
NM_178547.4	0.17492661969751236
NM_014706.4	0.2915547504646401
NM_001865.4	0.21207277937137478
NM_002582.4	0.1904985918282515
NM_021249.5	0.11741973745810697
NM_015124.5	0.43156440279367725
NM_005015.4	0.24153486011708847
NM_000375.3	0.20025798206277606
NM_002337.4	0.5276840331096574
NM_014169.4	0.2590859919280253
NM_172250.3	0.13550358262591583
NM_000937.5	0.3995994595145255
NM_013254.4	0.11920568902596036
NM_178167.4	0.5110850105868466
NM_021999.5	0.2133476923647452
NM_018368.4	0.12230992868952972
NM_182916.3	0.12636845782123984
NM_017999.5	0.3588863558670523
NM_000026.4	0.24873228195965394
NM_000018.4	0.3729273636723155
NM_000021.4	0.2045387622242242
NM_000031.6	0.3800120164895717
NM_000314.7	0.15689536079249627
NM_002695.4	0.6049859639790067
NM_018426.3	0.4914034906875198
NM_025235.4	0.1378765454646947
NM_004068.4	0.40695814964017996
NM_003797.5	0.1516073910011495
NM_015331.3	0.2587829979592612
NM_014455.4	0.18783472768546253
NM_005414.5	0.13770843943441133
NM_058163.3	0.3238995930744314
NM_003765.3	0.4199892678514698
NM_080861.4	0.5623730445470336
NM_022719.3	0.4422103341672379
NM_006815.4	0.2744566052858284
NM_003031.4	0.183573741898253
NM_018071.5	0.34614457048824887
NM_022766.6	0.36535698372005343
NM_001375.3	0.44813370458537705
NM_004450.3	0.26134292375907403
NM_024063.3	0.2443237087540998
NM_032312.4	0.12399585993353403
NM_016297.4	0.1993938184175181
NM_003334.4	0.3920602712922616
NM_001002836.4	0.6524981492486177
